job_title,extracted_raw_text,entities
TEAM ADMINISTRATIVE ASSISTANT.docx,"Team Administrative Assistant

As a Team Administrative Assistant, you will be responsible for drafting various types of correspondence via letter and email. This includes crafting Cover Letters, drafting Division 293 Notice emails, and preparing Land Tax Notice emails and letters. Additionally, you will be tasked with drafting letters such as engagement and ethical letters, as well as handling other client correspondence, including NOA IAS letters.
Strong attention to detail 
Highly developed organizational skills and a methodical approach to completing work 
Excellent time management skills 
Ability to meet deadlines and maintain focus on objectives 
Flexibility and adaptability to changing priorities and work demands 
Advanced Excel and Word skills 
Experience with Xero and Bookkeeping 
Preferable experience with Workflow Max and Receipt Bank use 
Experience in Australian accounting, with high-level exposure to Australian GST legislation, is a definite advantage 
Strong communication skills, both written and verbal 
Sound understanding of contemporary Australian business practices and culture 
Excellent client service skills, with the ability to provide professional and responsive service 
Drafting correspondence via letter/email: 


Drafting Cover Letters 
Drafting Division 293 Notice emails 
Drafting Land Tax Notice emails and letters 
Drafting engagement/ethical letters 
Handling other client correspondence, including NOA IAS 
Sending ATO notices to clients 
Protecting documents such as Tax Notices in iManage Share 


Collations: 


Collating documents in PDF format 
Collating paper documents 
Collating electronic documents 
Separating PDF documents into workpapers 
Scanning and saving documents as PDFs 
Printing physical documents 


Projects/clients: 


Attaching client documents/emails in projects 
Downloading ATO reports/documents 
Drafting individual ITRs from Prefill 
Handling Tax Statements (linkmarket, computershare, and cgt) 
Rolling forward projects and completing planning sections 
Compiling accounting fees into PDF and drafting Excel standard accounting fee workpapers 
Scheduling meetings, drafting agendas, and minutes 
Preparing fees 
Creating Excel documents 
Creating Sharelink files 
Managing Dividend Statements (linkmarket, computershare, and cgt) 


Admin tasks: 


Preparing ATO lodgements for Partner/Director authorization 
Breaking down utilization tracker for staff weekly 
Creating timesheet memes and providing weekly entertainment 
Sending tax lists monthly 
Updating Manila Leave Tracker monthly 
Managing leave tracker 


Xero - admin tasks: 


Setting up basic Xero files 
Handling Xero administration 
Managing Xero disbursements 
Uploading bank transactions in Xero (CSV file) 


Client setup/APS maintenance: 


Updating client information such as address and contact person 
Handling client terminations 
Managing client and matter setups 
Updating MRs, addresses, etc., on APS 

",set()
TELESALES REPRESENTATIVE.jpg,"POSITION: y
TELESALES REPRESENTATIVE/
EB2B EXECUTIVE a \V/
( Te)
¢ Male/Female C
¢ Must be a College Graduate O rp e
e Atleast 1 year technical support experience
¢ Good in oral communication and negotiation skills
e Handling sales and customer service over the phone
e You should be able to explain the product on call
¢ Target-Oriented and Quick learner
¢ Patience in handling customer complaints
¢ Articulate with Visayan, Cebuano and English
Send your resume to:
ralave@gmail.com
9 710, San Jose St., Brgy. Urduja Butuan City","{'V', 'Ġ\\', ':', 'B', '(', ')', 'Â¢', 'EB', 'Ċ', '/', 'Ġy', 'ĠTe', 'Ġa'}"
TEST AUTOMATION ENGINEER.docx,"Test Automation Engineer

REQUIREMENTS
• Degree in Computer Science, Business, Economics or equivalent work experience
• 5+ years of software testing experience
• At least 3 years of automation testing experience.
• Experience in both manual and automated testing including planning, test case design, test reporting, defect tracking, estimating and test coverage.
• Experience working with external parties & vendors
• Demonstrated capability to learn and understand a business and its processes and systems in depth
• Experience with automated testing tool Playwright as well as other tools (e.g. Selenium, Java, Maven, & Postman)
• Demonstrated skills with REST and SOAP webservices, & API testing
• Familiarity with Azure DevOps Pipelines and parallel test execution
• Experience testing web, mobile and windows applications
• Ability to work across multiple products / platforms / squads
• Agile methodologies
• Regular use of a defect and test management system such as JIRA, Confluence & SharePoint
",set()
TEXT BASED TUTOR.docx,"Freelance Text-Based Tutors (Non-Voice, Remote & Flexible)

Overview: Course Hero, a global online platform, connects tutors, educators, and students. We are seeking freelance text-based tutors to assist students with homework and academic questions. Tutors earn by providing accurate, original solutions and can earn up to $15 per question.


Responsibilities:
Answer homework questions via text-based solutions.
Work remotely with a flexible schedule.
Choose subjects based on your expertise.


As a tutor on Course Hero, you’ll be providing invaluable support to students by offering detailed, text-based answers. This role allows you to work when and where you want, giving you the flexibility to balance other commitments. Unlike traditional face-to-face tutoring, this unique format focuses on written communication, making a significant impact on students who struggle with their studies. Your expertise will help guide them to better understand their coursework and achieve academic success.
Subjects Needed: We are currently looking for experts in the following subjects:
[Science] Chemistry, Biology, Physics, Health Science, Nursing 
[Math] Algebra, Calculus, Math, Statistics and Probability 
[Engineering and Technology] Computer Science, Civil Engineering 
[Business and Management] Financial Accounting, General Accounting, Managerial Accounting, General Business, General Management, General Finance, General Economics, Marketing 
[Arts and Humanities] Writing 



","{'Ġwith', 'Ġstudents'}"
TRADE MARKETING OFFICER.jpg,"7[~ \ \\ )\
Con
NIVE
- - POSITIONS:
a
ma. Trade Marketing Officer 1 . ee
Stee Te-Va VAL _
¢ Graduate of any 4-years course. _—
¢ Male or Female, and of legal age
¢ Computer Literate
¢ Proficient in MS Office Applications
¢ Knowledgeable in QuickBooks
¢ Good communication and interpersonal skills
¢ Highly motivated, and capable in working under
Pelee es
You may call this number:
09190854623
09944839845","{'IVE', 'Ġ\\', 'Va', 'Ċ', '08', 'Ġ.', 'ĠTe', 'lee', 'Ġnumber', '~', 'âĢĶ', '99', 'e', 'N', 'ma', '0', '[', 'Ġ-', ':', '09', 'Con', 'Ġes', 'Ġmay', 'Ġe', 'ĠVAL', 'Â¢', '.', 'Ġ\\\\', 'Ġ_', 'Ġ7', 'a', '19', '45', 'Ġ)', 'IONS', 'Ġ1', '23', 'Pe', '\\', '448', 'Ġthis', 'ĠPOS', '546', 'You', 'Ste', '398', '-'}"
TREASURY ASSISTANT.JPG,"“| [talpinas
ibc | Development
Corporation
a a I
Hiring!
oin Our Team Now!
~
Qualifications and Responsibilities:
e Bachelor's degree in Accounting, Business, or Finance.
e At least 6 months of experience in related field.
e Proven experience working as a Treasury Assistant.
e Proficient with bookkeeping and accounting software.
e Strong attention to detail.
e Ability to remain focused and adhere to strict deadlines.
e Relationship management skills and openness to feedback.
8 Primavera 2F, Upper Carmen, Please send your resume to:
Cagayan de Oro City hr.recruitment@italpinas.com","{'c', 'oin', 'ĠâĢ', '|', '~', 'ĠI', '!', 'Ċ', 'ib', 'Ġ|', 'a', 'Ġa', 'Ġ[', 'ľ'}"
TRUCK HELPER.JPG,"OFC WE ARE
Fun Sacks, Fun Times Q
HIRING!
JOIN OUR TEAM
Vacant Position:
TRUCK HELPER
‘+ Male atleast 20-40 years old
+ Elementary or High School level
4 Experience in the related field is an advantage
4+ Must have Gov't Mandates, SSS, Pag-ibig & Phic.
+ Physically fit, Hardworking & Flexible
EMAIL YOUR APPLICATIONS & RESUME OR BIODATA:
62 cyrinmecarali986@qmail.com
FOR FUTHER INQUIRIES KINDLY CALL or TEXT:
© 0919-080-7960
For walk in applicants please visit our office located at;
®
¥ Zone 7, Diversion Road Barra
Opol,
Misamis Oriental 9016","{':', 'Â©', '62', 'Ċ', 'Ġc'}"
UTILIFT STAFF.jpg,"POSITION:
UTILITY STAFF |
—

¢ Male Ira aw
e Atleast High School Graduate
e With experience is an advantage Corp.
e Ability to work independently
e Physically Fit
° Can work with a team —=_Zz
Send your resume to:

ralave@gmail.com
9 710, San Jose St., Brgy. Urduja Butuan City","{'z', ':', '=', 'âĢĶ', '_', 'com', 'Â¢', 'Ċ', 'e', 'Ġ|', 'ĠâĢĶ', 'Z'}"
VERIFICATION SPECIALIST.docx,"Verification Specialist
KEY RESPONSIBILITIES & DUTIES
Analyze information reported for verification by the applicant.
Conduct research and find out the best way to contact verification sources.
Contact HR departments to obtain comprehensive employment verification.
Contact the Records Department of schools and conduct background screening services by verifying education details.
Conduct reference interviews to examine and verify applicants; general performance in their previous work.
Update database and complete verification report
Meeting Daily/Monthly Project SLA requirements
Work independently with minimal supervision
Understand written and verbal instructions to complete assigned tasks accurately.
Exercise good judgment in safeguarding confidential or sensitive information.
Adhere to the process guidelines published and amended from time to time
Achieve defined production and Quality targets


WHAT ARE WE LOOKING FOR?
Strong attention to detail and listening skills.
Strong decision-making and problem-solving skills.
Excellent English communication and listening skills. (Especially phone and email communication)
Experience from Pre-employment Screening would be an advantage.


JOB QUALIFICATIONS:
Candidate must have completed at least some college or Senior High graduate.
Immediate Joiners only
Willing to work Night Shift
Willing to work from Greenhills, San Juan City.
Excellent spoken and written grammar skills.


Note:
Pre-employment verification would be performed, if any discrepancies are found in Academic, Employment or criminal records job offer would be revoked.
Fresh graduates/ Entry level applicants are encouraged to apply.
","{'Ġby', 'Ġfind', 'Ġout', 'Ġway', 'Ġverify', 'Ġbest', 'Ġcontact', 'Ġobtain', 'Ġconduct', 'Ġthe', 'Ġcomprehensive', 'Ġverifying'}"
VIETNAMESE BILINGUAL.png,"aw © |
ACCENTURE @%+\)
ISHIRING — \\ \@
BILINGUAL POSITIONS ~\ “OV ame ~N
ae ©
VIETNAMESE BILINGUAL y ~
—_ 7
4 7
¢ Proficient in the Vietnamese language + 7 d
preferably with experience in 7 A
Accounting, Finance, or any Business- y
related course y
r
INTERESTED? —
¢ Send your FIRSTNAME, LASTNAME, EMAIL —_ -
ADDRESS, MOBILE NUMBER and POSITION to P
apply at wndlyndnt.erp@gmail.com with the
subject line: LASTNAME,POSITION (MANILA) [ SUBMIT YOUR DETAILS
es
cy PT aT Cu Tu Luray
od @beadbliss2.0","{'ĠPT', 'Ġaw', 'Ġto', 'Ġ@', 'ACC', 'Ġat', 'Ġ~', 'Ġyour', 'e', 'E', 'Ġy', ':', 'r', 'IR', 'BIL', 'ľ', 'UAL', 'ENT', 'gmail', 'ISH', 'Ġand', 'ĠP', '%', 'cy', 'Ġa', 'ae', 'N', 'es', 'Ġ[', '+', '@', 'Ġ-', 'Ġline', '?', 'Ġ\\', ')', 'ĠÂ©', 'Ċ', 'T', 'er', 'âĢĶ', 'ĠâĢĶ', 'ET', 'ĠâĢ', 'apply', 'VI', 'ĠSUB', 'Ġ7', 'IONS', 'Ġw', '\\)', 'nd', 'ING', 'od', 'com', 'URE', 'Ġ|', 'nt', 'Ġam', 'Ġ(', '_', '4', 'subject', ',', 'AMES', 'ĠYOUR', 'Â¢', '.', 'Ġ\\\\', 'Ġwith', 'p', 'ly', '\\', 'OV', 'ĠPOS', 'Ġthe', 'ĠB'}"
VOICE OVER ARTIST.docx,"Voice Over Artist
Job Description:
We are seeking 15 talented Filipino Voice Over Artist to record high-quality audio in Filipino.These recordings will be used to train AI models for voice recognition and natural language processing, enhancing the AI's understanding of Filipino accents and nuances.
Responsibilities:
Record clear, professional audio in Filipino.
Ensure consistency in tone, pronunciation, and pacing.
Collaborate with the AI team to meet project requirements and deadlines.
Requirements:
Native or fluent Filipino speaker.
Experience in voice-over, narration, or a similar field.
Ability to deliver high-quality audio recordings.
Access to professional recording equipment (microphone, soundproof setup, etc.).
Next Steps:
The process is simple: initially, we need a 2-minute sample voice-over in Filipino along with the script, to check the audio quality. The audio must be in WAV format (48kHz, Mono, 24-bit). If you already have a 2-minute sample in your native language, you can share it, provided it meets the audio specifications. Send your sample and script to sagar.gupta@truelancer.com.


Once we confirm the quality, you can either record 1 hour and 30 minutes of audio with scripts or, if you have a pre-recorded audio with scripts that you hold the rights to, we may be able to purchase those as well. Just ensure the audio is in WAV format (48kHz, Mono, 24-bit) and perfectly aligned with the script.
",set()
WAREHOUSE INCHARGE.docx,"OFFICE STAFF
Qualifications:
• Female
• Age 18 - 27 yrs old
• Willing to be trained
• Willing to work Night shift (10pm to 6am)
• Can start ASAP 
• Graduate of any Computer Related Course is a plus but NOT required
","{'âĢ¢', 'Ċ', 'Ġ'}"
WAREHOUSE MAN.JPG,"“| Italpinas
ibCc Development
Corporation
“EE ey
= #8 i
Hiring!
oin Our Team Now!
ae
Qualifications:
« Warehouseman for deployment
¢ Monitoring and inventory of construction materials/tools on site
« At least High School graduate, College graduate, Vocational courses
* 1-2 years experience of warehousing (construction related)
* Good verbal and written communication skills
* Time management and multitasking skills to handle multiple tasks at once
« Strong organizational skills and attention to detail
9 Primavera 2F, mee Carmen, Please send your resume to:
Cagayan de Oro City hr.recruitment@italpinas.com","{'âĢ', 'Ċ', 'oin', '=', '9', 'ae', 'C', 'Ġey', ',', 'c', 'Ġ#', '8', 'ĠâĢ', '|', '!', 'ib', 'ľ', 'EE', 'Ġi'}"
WAREHOUSE PRODUCTION STAFF.JPG,"Grovrnuinc
\WAREHOUSE PRODUCTION STAFF
Hy
// Qualifications:

e Male

e Physically fit

e Amenable to work with shifting schedule;
e Can work during holidays and Sundays;

e Must be dedicated and hard-working;

e Has a good verbal communication skills

Send your application

letter and resume to:

siete a

eet""","{'s', ';', 'inc', ':', 'iet', 'vr', 'ĠGro', '\\', 'Hy', 'Ċ', 'e', 'Ġto', 'et', '""', 'Ġa', '//', 'nu'}"
WAREHOUSE SECRETARY.JPG,"Za
IR Q
_chOUSE COp,
. & Ye wa @
el Lp
wg Ve
RY oY.
WO, O
&, | qY
URGENT HIRING!!
e COLLEGE GRADUATE
* Computer literacy (e.g., Microsoft Office)
¢ Strong communication (written & verbal)
¢ Time management and organizational skills
e Previous administrative or warehouse-related
experience is a PLUS.
¢ Typing speed, attention to detail, problem-solving
and customer service abilities.
* Resume with 2x2 recent photo
¢ Police clearance, Brgy. clearance for OIC must have
TOR","{'RY', 'ĠH', 'SE', 'Y', 'ĠQ', 'Ċ', 'Ġwa', 'Ġ|', 'Ġ@', 'Ġq', '&', 'ĠCO', 'ĠYe', 'Ġo', '_', 'O', 'e', ',', 'Ġ&', 'ch', 'ĠL', 'ĠO', '.', '!!', 'IR', 'w', 'el', 'p', 'W', 'OU', 'ĠZa', 'ING', 'ĠVe', 'g'}"
WAREHOUSE STAFF.JPG,"PV TAS +
HIRING? |
> Warehouse Staff
Job Qualifications:
+ Preferably 2-year course / 4 year course for.
possible promotion Minimum
+ Experience of 6months to 1 year in job
related function
* Experience in in operating forklift is a plus
@OO6 triumphhomedepot | aay
www.triumphhomedepot.com","{'www', '>', 'Ċ', 'Ġ|'}"
WELDER.JPG,"uD AOI-PHIL. INC eS
\ 5
\ \ :
|) WELDER/FABRICATOR
//
~ Qualifications:
e With NC II Welder SMAW
¢ With 1-2 years of experience
e Able to understand Standard Operation Process
¢ Flexible, responsible, honest/trustworthy
¢ Can communicate and understand instructions
easily
¢ Responsible & Hardworking
© Send your application
letter and resume to:
aoiphil.recruitment@gmail.com
eet""","{'ĠINC', 'Ġ\\', ')', 'com', 'IL', 'Ċ', '""', '/', 'Ġ5', 'Ġ:', '~', 'O', 'e', 'S', 'ATOR', 'I', ':', '|', 'ĠA', 'PH', 'Ġe', '.', 'Ġu', 'ao', 'ĠW', '\\', 'et', 'D', '//', '-'}"
